,pitch,roll,yaw,eye_pitch,eye_yaw,magnitude,actual_label
243,-20.137884630558908,-1.7574004293987404,-3.1803679556006377,5.729389694770309,6.708890114166522,10,gazing
244,-19.74433493219519,-1.6828771953713975,-2.2051417979582326,3.719848908891359,1.1220048398460287,4,gazing
245,-18.29245626451251,-1.206135797929758,-2.636272505705757,1.7235732496168112,17.85864498152961,21,gazing
246,-15.12437272659274,-1.0839008129169891,-3.0111153997115,5.112159197369393,9.974397473137376,13,gazing
247,-14.822117399348862,-0.844871338378141,-3.160106064046569,3.97823833826219,-1.5597038474517047,7,gazing
248,-12.610651218767211,-0.4061951108591929,-2.678353576940546,-0.27966235874670575,8.475705948665574,9,gazing
249,-11.417572761893014,-0.1630916482518754,-1.9001482911884413,0.2773020296905204,7.72382978037994,8,gazing
250,-9.688088890203929,-0.1221782282323843,-2.606416115256551,-2.3067700222317544,4.252174336458486,4,gazing
251,-7.229476046289485,-0.11566688511041019,-2.266586425894259,-2.0222480489107544,9.76542166802943,10,gazing
252,-5.620736937044884,0.18305822346174574,-2.3817616328687,-8.48371322277966,9.898245469607197,12,gazing
253,-3.6779367573714223,-0.17294551438307404,-1.6962176861297888,-1.3391988661868575,2.3925679240169924,3,gazing
254,-2.9293751501497556,0.102322463646595,-1.705468718067687,-4.2437099435362615,8.417613519241794,9,gazing
255,-2.3998848904169976,0.051537369694641594,-1.6145601031295282,-6.550158027275725,7.994479858219651,9,gazing
256,-3.2101247038271445,0.008637585785354637,-1.7862120623111113,-2.08316958507561,1.5467887295809093,2,gazing
257,-3.2540331726888723,0.11577314599687027,-1.8443774424004156,-3.5578175298024193,4.304955561327893,3,gazing
258,-3.2862871867744343,0.08677950398668083,-1.304301885080436,-4.1165350466289725,3.60150058584004,3,gazing
259,-2.634290136436387,0.321086788852647,-1.668698983790691,-2.9157841194857768,6.494765049606706,6,gazing
260,-3.067600515013646,-0.07753705253614931,-1.1325973575892998,-3.9157901476773675,8.491379563243639,8,gazing
261,-3.029790978308162,-0.05301488468716824,-1.6563127489924054,-3.8761308829385346,8.903647313310273,9,gazing
